dummy_sensitive,UMO_0.4,UMO_0.6,UMO_0.8,UMO_1.0,UMO_1.2,UMO_1.4,UMO_1.6,mean_pred_0_removed_ft,true_class,iteration
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,1.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,1.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,1.0,,,,1,0,0
0,,,,0.0,,,,0,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,1.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,2.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,1.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,3.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,1.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,1.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,2.0,,,,1,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,1.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,1.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,3.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,1.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,0,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,1,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
0,,,,0.0,,,,0,0,0
1,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
1,,,,0.0,,,,0,0,0
0,,,,0.0,,,,1,1,0
1,,,,0.0,,,,0,0,0
